strategy,n,positives,negatives,TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,fpr,fnr,auc_pr,auc_roc,victim_threshold,perp_threshold
Smart AND grid,942,178,764,144,455,309,34,0.8089887640449438,0.40445026178010474,0.24040066777963273,0.9008746355685131,0.6067195129125242,0.3706563706563707,0.48089171974522293,0.5955497382198953,0.19101123595505617,0.3996067080511836,0.7213291958350492,0.35,0.23
Smart AND grid,942,178,764,144,445,319,34,0.8089887640449438,0.4175392670157068,0.24448217317487267,0.9036827195467422,0.6132640155303253,0.3754889178617992,0.49150743099787686,0.5824607329842932,0.19101123595505617,0.3996067080511836,0.7213291958350492,0.35,0.24
Smart AND grid,942,178,764,144,441,323,34,0.8089887640449438,0.42277486910994766,0.24615384615384617,0.9047619047619048,0.6158818165774458,0.37745740498034075,0.49575371549893843,0.5772251308900523,0.19101123595505617,0.3996067080511836,0.7213291958350492,0.35,0.25
Smart AND grid,942,178,764,144,434,330,34,0.8089887640449438,0.4319371727748691,0.2491349480968858,0.9065934065934066,0.6204629684099064,0.3809523809523809,0.5031847133757962,0.5680628272251309,0.19101123595505617,0.3996067080511836,0.7213291958350492,0.35,0.26
Smart AND grid,942,178,764,143,427,337,35,0.8033707865168539,0.4410994764397906,0.25087719298245614,0.9059139784946236,0.6222351314783222,0.38235294117647056,0.5095541401273885,0.5589005235602095,0.19662921348314608,0.3996067080511836,0.7213291958350492,0.35,0.27
Smart AND grid,942,178,764,142,421,343,36,0.797752808988764,0.4489528795811518,0.2522202486678508,0.9050131926121372,0.6233528442849579,0.38326585695006743,0.5148619957537155,0.5510471204188482,0.20224719101123595,0.3996067080511836,0.7213291958350492,0.35,0.28
Smart AND grid,942,178,764,142,413,351,36,0.797752808988764,0.4594240837696335,0.25585585585585585,0.9069767441860465,0.6285884463791988,0.3874488403819918,0.5233545647558386,0.5405759162303665,0.20224719101123595,0.3996067080511836,0.7213291958350492,0.35,0.29
Smart AND grid,942,178,764,142,406,358,36,0.797752808988764,0.468586387434555,0.2591240875912409,0.9086294416243654,0.6331695982116595,0.3911845730027549,0.5307855626326964,0.5314136125654451,0.20224719101123595,0.3996067080511836,0.7213291958350492,0.35,0.3
Smart AND grid,942,178,764,140,391,373,38,0.7865168539325843,0.4882198952879581,0.263653483992467,0.9075425790754258,0.6373683746102712,0.39492242595204513,0.5445859872611465,0.5117801047120419,0.21348314606741572,0.3996067080511836,0.7213291958350492,0.35,0.31
Smart AND grid,942,178,764,139,383,381,39,0.7808988764044944,0.4986910994764398,0.2662835249042146,0.9071428571428571,0.6397949879404671,0.3971428571428572,0.5520169851380042,0.5013089005235603,0.21910112359550563,0.3996067080511836,0.7213291958350492,0.35,0.32
Smart AND grid,942,178,764,138,374,390,40,0.7752808988764045,0.5104712041884817,0.26953125,0.9069767441860465,0.6428760515324431,0.4,0.5605095541401274,0.4895287958115183,0.2247191011235955,0.3996067080511836,0.7213291958350492,0.35,0.33
Smart AND grid,942,178,764,137,364,400,41,0.7696629213483146,0.5235602094240838,0.27345309381237526,0.9070294784580499,0.6466115653861992,0.4035346097201767,0.5700636942675159,0.47643979057591623,0.2303370786516854,0.3996067080511836,0.7213291958350492,0.35,0.34
Smart AND grid,942,178,764,135,357,407,43,0.7584269662921348,0.5327225130890052,0.27439024390243905,0.9044444444444445,0.64557473969057,0.40298507462686567,0.5753715498938429,0.46727748691099474,0.24157303370786518,0.3996067080511836,0.7213291958350492,0.35,0.35
Smart AND grid,942,178,764,133,346,418,45,0.7471910112359551,0.5471204188481675,0.2776617954070981,0.9028077753779697,0.6471557150420613,0.4048706240487062,0.5849256900212314,0.45287958115183247,0.25280898876404495,0.3996067080511836,0.7213291958350492,0.35,0.36
Smart AND grid,942,178,764,131,332,432,47,0.7359550561797753,0.5654450261780105,0.28293736501079914,0.9018789144050104,0.6507000411788929,0.4087363494539781,0.5976645435244161,0.43455497382198954,0.2640449438202247,0.3996067080511836,0.7213291958350492,0.35,0.37
Smart AND grid,942,178,764,129,327,437,49,0.7247191011235955,0.5719895287958116,0.28289473684210525,0.8991769547325102,0.6483543149597035,0.4069400630914827,0.6008492569002123,0.4280104712041885,0.2752808988764045,0.3996067080511836,0.7213291958350492,0.35,0.38
Smart AND grid,942,178,764,128,313,451,50,0.7191011235955056,0.5903141361256544,0.29024943310657597,0.9001996007984032,0.6547076298605801,0.4135702746365105,0.6146496815286624,0.4096858638743455,0.2808988764044944,0.3996067080511836,0.7213291958350492,0.35,0.39
Smart AND grid,942,178,764,126,305,459,52,0.7078651685393258,0.6007853403141361,0.2923433874709977,0.898238747553816,0.654325254426731,0.41379310344827586,0.6210191082802548,0.3992146596858639,0.29213483146067415,0.3996067080511836,0.7213291958350492,0.35,0.4
Smart AND grid,942,178,764,126,296,468,52,0.7078651685393258,0.612565445026178,0.2985781990521327,0.9,0.6602153067827519,0.41999999999999993,0.6305732484076433,0.387434554973822,0.29213483146067415,0.3996067080511836,0.7213291958350492,0.35,0.41
Smart AND grid,942,178,764,125,281,483,53,0.702247191011236,0.6321989528795812,0.3078817733990148,0.9011194029850746,0.6672230719454086,0.428082191780822,0.6454352441613588,0.36780104712041883,0.29775280898876405,0.3996067080511836,0.7213291958350492,0.35,0.42
Smart AND grid,942,178,764,123,275,489,55,0.6910112359550562,0.6400523560209425,0.30904522613065327,0.8988970588235294,0.6655317959879994,0.4270833333333333,0.6496815286624203,0.3599476439790576,0.3089887640449438,0.3996067080511836,0.7213291958350492,0.35,0.43
Smart AND grid,942,178,764,119,271,493,59,0.6685393258426966,0.6452879581151832,0.30512820512820515,0.8931159420289855,0.6569136419789399,0.41901408450704225,0.6496815286624203,0.35471204188481675,0.33146067415730335,0.3996067080511836,0.7213291958350492,0.35,0.44
Smart AND grid,942,178,764,118,270,494,60,0.6629213483146067,0.6465968586387435,0.30412371134020616,0.8916967509025271,0.6547591034766751,0.41696113074204944,0.6496815286624203,0.35340314136125656,0.33707865168539325,0.3996067080511836,0.7213291958350492,0.35,0.45
Smart AND grid,942,178,764,117,260,504,61,0.6573033707865169,0.6596858638743456,0.3103448275862069,0.8920353982300885,0.6584946173304312,0.4216216216216216,0.6592356687898089,0.3403141361256545,0.34269662921348315,0.3996067080511836,0.7213291958350492,0.35,0.46
Smart AND grid,942,178,764,117,253,511,61,0.6573033707865169,0.668848167539267,0.3162162162162162,0.8933566433566433,0.6630757691628919,0.42700729927007297,0.6666666666666666,0.331151832460733,0.34269662921348315,0.3996067080511836,0.7213291958350492,0.35,0.47
Smart AND grid,942,178,764,114,240,524,64,0.6404494382022472,0.6858638743455497,0.3220338983050847,0.891156462585034,0.6631566562738984,0.4285714285714285,0.6772823779193206,0.31413612565445026,0.3595505617977528,0.3996067080511836,0.7213291958350492,0.35,0.48
Smart AND grid,942,178,764,109,233,531,69,0.6123595505617978,0.6950261780104712,0.31871345029239767,0.885,0.6536928642861345,0.4192307692307693,0.6794055201698513,0.30497382198952877,0.38764044943820225,0.3996067080511836,0.7213291958350492,0.35,0.49
Smart AND grid,942,178,764,106,225,539,72,0.5955056179775281,0.7054973821989529,0.3202416918429003,0.8821603927986906,0.6505015000882405,0.4165029469548134,0.6847133757961783,0.29450261780104714,0.4044943820224719,0.3996067080511836,0.7213291958350492,0.35,0.5
Smart AND grid,942,178,764,102,221,543,76,0.5730337078651685,0.7107329842931938,0.3157894736842105,0.877221324717286,0.6418833460791811,0.40718562874251496,0.6847133757961783,0.2892670157068063,0.42696629213483145,0.3996067080511836,0.7213291958350492,0.35,0.51
Smart AND grid,942,178,764,101,210,554,77,0.5674157303370787,0.725130890052356,0.3247588424437299,0.8779714738510301,0.6462733101947173,0.41308793456032716,0.6953290870488322,0.27486910994764396,0.43258426966292135,0.3996067080511836,0.7213291958350492,0.35,0.52
Smart AND grid,942,178,764,97,205,559,81,0.5449438202247191,0.731675392670157,0.3211920529801324,0.8734375,0.6383096064474381,0.4041666666666667,0.6963906581740976,0.2683246073298429,0.4550561797752809,0.3996067080511836,0.7213291958350492,0.35,0.53
Smart AND grid,942,178,764,94,197,567,84,0.5280898876404494,0.7421465968586387,0.3230240549828179,0.8709677419354839,0.635118242249544,0.4008528784648188,0.7016985138004246,0.25785340314136124,0.47191011235955055,0.3996067080511836,0.7213291958350492,0.35,0.54
Smart AND grid,942,178,764,92,189,575,86,0.5168539325842697,0.7526178010471204,0.3274021352313167,0.869894099848714,0.634735866815695,0.40087145969498916,0.7080679405520169,0.24738219895287958,0.48314606741573035,0.3996067080511836,0.7213291958350492,0.35,0.55
Smart AND grid,942,178,764,92,174,590,86,0.5168539325842697,0.7722513089005235,0.3458646616541353,0.8727810650887574,0.6445526207423966,0.4144144144144144,0.7239915074309978,0.22774869109947643,0.48314606741573035,0.3996067080511836,0.7213291958350492,0.35,0.56
Smart AND grid,942,178,764,90,172,592,88,0.5056179775280899,0.774869109947644,0.3435114503816794,0.8705882352941177,0.640243543737867,0.4090909090909091,0.7239915074309978,0.225130890052356,0.4943820224719101,0.3996067080511836,0.7213291958350492,0.35,0.57
Smart AND grid,942,178,764,89,162,602,89,0.5,0.7879581151832461,0.3545816733067729,0.8712011577424024,0.6439790575916231,0.4149184149184149,0.7335456475583864,0.21204188481675393,0.5,0.3996067080511836,0.7213291958350492,0.35,0.58
Smart AND grid,942,178,764,84,151,613,94,0.47191011235955055,0.8023560209424084,0.3574468085106383,0.867043847241867,0.6371330666509795,0.4067796610169492,0.7399150743099787,0.19764397905759162,0.5280898876404494,0.3996067080511836,0.7213291958350492,0.35,0.59
Smart AND grid,942,178,764,80,143,621,98,0.449438202247191,0.81282722513089,0.35874439461883406,0.8636995827538247,0.6311327136890406,0.399002493765586,0.7441613588110403,0.18717277486910994,0.550561797752809,0.3996067080511836,0.7213291958350492,0.35,0.6
Smart AND grid,942,178,764,78,135,629,100,0.43820224719101125,0.8232984293193717,0.36619718309859156,0.8628257887517147,0.6307503382551914,0.39897698209718674,0.7505307855626328,0.17670157068062828,0.5617977528089888,0.3996067080511836,0.7213291958350492,0.35,0.61
Smart AND grid,942,178,764,76,125,639,102,0.42696629213483145,0.8363874345549738,0.3781094527363184,0.8623481781376519,0.6316768633449026,0.40105540897097625,0.7590233545647559,0.16361256544502617,0.5730337078651685,0.3996067080511836,0.7213291958350492,0.35,0.62
Smart AND grid,942,178,764,74,117,647,104,0.4157303370786517,0.8468586387434555,0.387434554973822,0.8615179760319573,0.6312944879110536,0.4010840108401085,0.7653927813163482,0.1531413612565445,0.5842696629213483,0.3996067080511836,0.7213291958350492,0.35,0.63
Smart AND grid,942,178,764,71,106,658,107,0.398876404494382,0.8612565445026178,0.4011299435028249,0.8601307189542484,0.6300664744984998,0.4000000000000001,0.7738853503184714,0.1387434554973822,0.601123595505618,0.3996067080511836,0.7213291958350492,0.35,0.64
Smart AND grid,942,178,764,68,98,666,110,0.38202247191011235,0.8717277486910995,0.40963855421686746,0.8582474226804123,0.6268751103006059,0.39534883720930225,0.7791932059447984,0.12827225130890052,0.6179775280898876,0.3996067080511836,0.7213291958350492,0.35,0.65
Smart AND grid,942,178,764,64,83,681,114,0.3595505617977528,0.8913612565445026,0.43537414965986393,0.8566037735849057,0.6254559091711277,0.39384615384615385,0.7908704883227177,0.10863874345549739,0.6404494382022472,0.3996067080511836,0.7213291958350492,0.35,0.66
Smart AND grid,942,178,764,60,74,690,118,0.33707865168539325,0.9031413612565445,0.44776119402985076,0.8539603960396039,0.6201100064709689,0.38461538461538464,0.7961783439490446,0.0968586387434555,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.35,0.67
Smart AND grid,942,178,764,56,68,696,122,0.3146067415730337,0.9109947643979057,0.45161290322580644,0.8508557457212714,0.6128007529854698,0.3708609271523179,0.7983014861995754,0.08900523560209424,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.35,0.68
Smart AND grid,942,178,764,53,64,700,125,0.29775280898876405,0.9162303664921466,0.452991452991453,0.8484848484848485,0.6069915877404554,0.3593220338983051,0.7993630573248408,0.08376963350785341,0.702247191011236,0.3996067080511836,0.7213291958350492,0.35,0.69
Smart AND grid,942,178,764,49,53,711,129,0.2752808988764045,0.930628272251309,0.4803921568627451,0.8464285714285714,0.6029545855638567,0.35000000000000003,0.8067940552016986,0.0693717277486911,0.7247191011235955,0.3996067080511836,0.7213291958350492,0.35,0.7
Smart AND grid,942,178,764,46,46,718,132,0.25842696629213485,0.9397905759162304,0.5,0.8447058823529412,0.5991087711041826,0.3407407407407408,0.8110403397027601,0.060209424083769635,0.7415730337078652,0.3996067080511836,0.7213291958350492,0.35,0.71
Smart AND grid,942,178,764,45,40,724,133,0.25280898876404495,0.9476439790575916,0.5294117647058824,0.8448074679113186,0.6002264839108182,0.3422053231939164,0.8163481953290871,0.05235602094240838,0.7471910112359551,0.3996067080511836,0.7213291958350492,0.35,0.72
Smart AND grid,942,178,764,43,33,731,135,0.24157303370786518,0.9568062827225131,0.5657894736842105,0.8441108545034642,0.5991896582151891,0.33858267716535434,0.821656050955414,0.04319371727748691,0.7584269662921348,0.3996067080511836,0.7213291958350492,0.35,0.73
Smart AND grid,942,178,764,39,29,735,139,0.21910112359550563,0.9620418848167539,0.5735294117647058,0.8409610983981693,0.5905715042061298,0.3170731707317073,0.821656050955414,0.03795811518324607,0.7808988764044944,0.3996067080511836,0.7213291958350492,0.35,0.74
Smart AND grid,942,178,764,33,24,740,145,0.1853932584269663,0.9685863874345549,0.5789473684210527,0.8361581920903954,0.5769898229307606,0.28085106382978725,0.8205944798301487,0.031413612565445025,0.8146067415730337,0.3996067080511836,0.7213291958350492,0.35,0.75
Smart AND grid,942,178,764,25,22,742,153,0.1404494382022472,0.9712041884816754,0.5319148936170213,0.829050279329609,0.5558268133419613,0.2222222222222222,0.8142250530785563,0.028795811518324606,0.8595505617977528,0.3996067080511836,0.7213291958350492,0.35,0.76
Smart AND grid,942,178,764,24,20,744,154,0.1348314606741573,0.9738219895287958,0.5454545454545454,0.8285077951002228,0.5543267251014765,0.2162162162162162,0.8152866242038217,0.02617801047120419,0.8651685393258427,0.3996067080511836,0.7213291958350492,0.35,0.77
Smart AND grid,942,178,764,19,15,749,159,0.10674157303370786,0.9803664921465969,0.5588235294117647,0.8248898678414097,0.5435540325901523,0.1792452830188679,0.8152866242038217,0.01963350785340314,0.8932584269662921,0.3996067080511836,0.7213291958350492,0.35,0.78
Smart AND grid,942,178,764,12,13,751,166,0.06741573033707865,0.9829842931937173,0.48,0.8189749182115594,0.525200011765398,0.11822660098522167,0.8099787685774947,0.017015706806282723,0.9325842696629213,0.3996067080511836,0.7213291958350492,0.35,0.79
Smart AND grid,942,178,764,9,13,751,169,0.05056179775280899,0.9829842931937173,0.4090909090909091,0.816304347826087,0.5167730454732631,0.09,0.8067940552016986,0.017015706806282723,0.949438202247191,0.3996067080511836,0.7213291958350492,0.35,0.8
Smart AND grid,942,178,764,5,10,754,173,0.028089887640449437,0.9869109947643979,0.3333333333333333,0.8133764832793959,0.5075004412024237,0.05181347150259066,0.8057324840764332,0.013089005235602094,0.9719101123595506,0.3996067080511836,0.7213291958350492,0.35,0.81
Smart AND grid,942,178,764,4,8,756,174,0.02247191011235955,0.9895287958115183,0.3333333333333333,0.8129032258064516,0.5060003529619389,0.042105263157894736,0.8067940552016986,0.010471204188481676,0.9775280898876404,0.3996067080511836,0.7213291958350492,0.35,0.82
Smart AND grid,942,178,764,2,7,757,176,0.011235955056179775,0.9908376963350786,0.2222222222222222,0.8113612004287245,0.5010368256956291,0.0213903743315508,0.8057324840764332,0.009162303664921465,0.9887640449438202,0.3996067080511836,0.7213291958350492,0.35,0.83
Smart AND grid,942,178,764,1,6,758,177,0.0056179775280898875,0.9921465968586387,0.14285714285714285,0.8106951871657754,0.4988822871933643,0.01081081081081081,0.8057324840764332,0.007853403141361256,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.35,0.84
Smart AND grid,942,178,764,1,5,759,177,0.0056179775280898875,0.993455497382199,0.16666666666666666,0.8108974358974359,0.49953673745514443,0.010869565217391304,0.8067940552016986,0.006544502617801047,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.35,0.85
Smart AND grid,942,178,764,1,3,761,177,0.0056179775280898875,0.9960732984293194,0.25,0.8113006396588486,0.5008456379787046,0.010989010989010988,0.8089171974522293,0.003926701570680628,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.35,0.86
Smart AND grid,942,178,764,0,3,761,178,0.0,0.9960732984293194,0.0,0.8104366347177849,0.4980366492146597,,0.807855626326964,0.003926701570680628,1.0,0.3996067080511836,0.7213291958350492,0.35,0.87
Smart AND grid,942,178,764,0,1,763,178,0.0,0.9986910994764397,0.0,0.8108395324123273,0.4993455497382199,,0.8099787685774947,0.0013089005235602095,1.0,0.3996067080511836,0.7213291958350492,0.35,0.88
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.35,0.89
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.35,0.9
